changed_comp,multiplier,b6,T100,T365,T10000,logT10000,M10000,NK10000,CTL10000,B10000,t_to_1e5,t_to_1e6,t_to_1e5_plot,t_to_1e6_plot,auc_0_365,auc_0_1000,final_state
CTL,0.2,4.427190154051293e-7,3916.537547298136,9.74182472535514e6,9.743183616907153e6,6.988700931775355,487184.9947186423,716.898992440871,15.7668713800527,205.17763401972954,250.0,265.0,250.0,265.0,8.581027625063016e8,7.045009792294885e9,tumor_dominant
CTL,0.2,4.6478707349102155e-7,3688.640726071993,9.736518562740391e6,9.742730711925173e6,6.9886807434371505,487162.3935314769,716.9321817668626,15.767599477002333,205.187149099612,265.0,280.0,265.0,280.0,7.024305323314477e8,6.888997929169962e9,tumor_dominant
CTL,0.2,4.879551502585967e-7,3468.4284219386527,9.70127200416818e6,9.742255208002433e6,6.98865954673632,487138.6645936645,716.967030475902,15.768364081539374,205.1971398297507,285.0,300.0,285.0,300.0,5.093297114378848e8,6.695221971133653e9,tumor_dominant
CTL,0.2,5.122780779497939e-7,3256.0152642759044,9.290071852219205e6,9.741755976287436e6,6.988637291200255,487113.75157211686,717.0036217956708,15.769166632607668,205.20763037455822,310.0,325.0,310.0,325.0,2.657147643234408e8,6.44683306639343e9,tumor_dominant
CTL,0.2,5.378134220099089e-7,3051.484530190504,3.0109377532023857e6,9.741231831416175e6,6.988613923819004,487087.59531358216,717.0420431551161,15.77000976790648,205.21864523186647,345.0,360.0,345.0,360.0,2.3542807561881863e7,6.1142762895785475e9,tumor_dominant
CTL,0.2,5.646216173286177e-7,2854.889236779047,19954.580777992236,9.740681528670397e6,6.9885893889166075,487060.1337028221,717.0823863992856,15.770894743822671,205.23021133183423,395.0,410.0,395.0,410.0,1.8298870547993747e6,5.639597604794087e9,tumor_dominant
CTL,0.2,5.927661112721535e-7,2666.253322723803,7082.5787062737545,9.740103760991307e6,6.988563628015758,487031.30151358974,717.1247480154316,15.771823818677683,205.24235622566314,470.0,485.0,470.0,485.0,1.3357157036279421e6,4.887987166181708e9,tumor_dominant
CTL,0.2,6.223135138451644e-7,2485.5731834840713,4692.847015550691,9.739497155841734e6,6.988536579695485,487001.0302520396,717.1692293709996,15.772800518099093,205.2551079523511,620.0,635.0,620.0,635.0,1.1157805466606743e6,3.4347490339815874e9,tumor_dominant
CTL,0.2,6.533337553376234e-7,2312.8192099556413,3661.5844683145547,9.738860271909093e6,6.9885081794414825,486969.24799217394,717.2159369641612,15.77382502856191,205.26849875053526,1145.0,1160.0,1145.0,1160.0,970316.6321186728,3.8756679175672387e6,tumor_dominant
CTL,0.2,6.859002518299215e-7,2147.9375586354363,3050.9818305993217,3203.123305303336,3.5057092208274336,660.1561114539559,207081.83386012734,849.8083174829097,116258.16118471982,NaN,NaN,10000.0,10000.0,859729.6675098496,2.869715978622938e6,intermediate
CTL,0.2,7.200900789478258e-7,1990.8519730290764,2626.2970847972383,2665.1546664977163,3.4258853396982945,633.257699109834,210430.70217677456,741.8656905231616,120011.04873858954,NaN,NaN,10000.0,10000.0,769612.5942214474,2.4581826511572236e6,intermediate
CTL,0.2,7.559841542785492e-7,1841.4656249182103,2302.119994553054,2315.2640391338446,3.3647880646420676,615.763172039538,212667.53153278714,665.4152340569793,122584.72619016861,NaN,NaN,10000.0,10000.0,693139.7959760213,2.1623367742449306e6,intermediate
CTL,0.2,7.936674288796335e-7,1699.6630175908656,2039.9308362519184,2044.9601166859527,3.3108971634562803,602.2479864384812,214428.39785635375,602.6949722980168,124649.8438698973,NaN,NaN,10000.0,10000.0,626545.0278089517,1.9247755446101814e6,intermediate
CTL,0.2,8.33229088333924e-7,1565.3118107137025,1819.7092151973682,1821.7780074940913,3.2607337800148777,591.0888890028028,215904.4247516435,548.3533080804896,126408.13492463692,NaN,NaN,10000.0,10000.0,567530.917154596,1.7242454249803033e6,intermediate
CTL,0.2,8.747627638264501e-7,1438.2646769802125,1629.9360528049178,1630.8285207132205,3.2126745193560704,581.541419081685,217183.50786838782,499.93072567965913,127952.34724764655,NaN,NaN,10000.0,10000.0,514592.4117045264,1.5501243397938006e6,intermediate
CTL,0.2,9.183667537427913e-7,1318.3610046650078,1463.4543908798153,1463.852380193567,3.1657938610740217,573.1926085561929,218314.49146772045,456.065458459103,129333.94208857937,NaN,NaN,10000.0,10000.0,466689.1662270794,1.396217505296086e6,intermediate
CTL,0.2,9.641442563133607e-7,1205.428576493354,1315.5415361702624,1315.7232299620953,3.1194944975646046,565.7861451231413,219327.72421384673,415.9168856224522,130584.808331685,NaN,NaN,10000.0,10000.0,423071.11776169663,1.2585478730643657e6,intermediate
CTL,0.2,1.0122036138542432e-6,1099.2850831608794,1182.9258508290711,1183.0103040742456,3.07335548193345,559.1505087704684,220243.5319966369,378.9270547654156,131726.2272237561,NaN,NaN,10000.0,10000.0,383178.6094575982,1.134386906007007e6,intermediate
CTL,0.2,1.0626585691826105e-6,999.7395528544364,1063.2479365533184,1063.2876955503193,3.0270590412119405,553.164378270921,221076.28467954727,344.70561049893735,132773.175867545,NaN,NaN,10000.0,10000.0,346581.79102961585,1.021768043073061e6,intermediate
CTL,0.2,1.1156285348135952e-6,906.5936186597082,954.7473734858506,954.7662732799602,2.980351701235165,547.7383072398883,221836.58640845024,312.9678499460761,133736.65693344633,NaN,NaN,10000.0,10000.0,312942.0753204363,919218.0116002826,controlled
CTL,0.2,1.1712388755757056e-6,819.6426724803533,856.0713778199558,856.0804230898389,2.9330215753250686,542.8040167547199,222532.53530059394,283.4986742088575,134625.0360989266,NaN,NaN,10000.0,10000.0,281986.6371268582,825597.4104556713,controlled
CTL,0.2,1.229621205313694e-6,738.6768629269974,766.1529237304186,766.1572442951033,2.8848843904554453,538.3078586910162,223170.5018598042,256.13026248435165,135444.8721763817,NaN,NaN,10000.0,10000.0,253490.97202899525,740000.7043942969,controlled
CTL,0.2,1.2909136983810517e-6,663.481976464238,684.1302592324744,684.1323577380438,2.8357744790581783,534.206611047303,223755.6333518247,230.72751718585647,136201.45744422777,NaN,NaN,10000.0,10000.0,227266.62369577226,661690.6083061362,controlled
CTL,0.2,1.3552614166593774e-6,593.8401767525577,609.29207187311,609.2930928122761,2.785538454717384,530.4646557869878,224292.1898649075,207.1783234899536,136899.1764607679,NaN,NaN,10000.0,10000.0,203152.33666124754,590053.4167080565,controlled
CTL,0.2,1.4228166528785383e-6,529.5306458769169,541.0390946429972,541.0395983854339,2.7340310148263933,527.0519801235527,224783.7785834944,185.38657825898912,137541.75834789925,NaN,NaN,10000.0,10000.0,181007.54508668178,524567.6687806728,controlled
CTL,0.2,1.4937392910502137e-6,470.3301078967826,478.8566231674279,478.85686057303883,2.6811117083462364,523.942841783855,225233.52309830565,165.26735105821427,138132.45997685485,NaN,NaN,10000.0,10000.0,160707.49778813752,464781.5968343818,controlled
CTL,0.2,1.568197184867829e-6,416.01329512902583,422.2943947364781,422.29450309442547,2.6266426287592477,521.1147227577295,225644.1838375835,146.74325637655542,138674.19532399898,NaN,NaN,10000.0,10000.0,142139.55822226318,410296.5694343093,controlled
CTL,0.2,1.646366554968472e-6,366.35331781510314,370.9516822481918,370.9517243983209,2.570486576473462,518.5475806567066,226018.24771508516,129.7418345001109,139169.6315795839,NaN,NaN,10000.0,10000.0,125200.36717795156,360754.7195851136,controlled
CTL,0.2,1.7284324059969565e-6,321.1220378416933,324.46605100693705,324.4660685770477,2.5125057179491064,516.2233006394563,226357.9967166925,114.19359480589858,139621.26325809624,NaN,NaN,10000.0,10000.0,109793.65497074676,315829.6111406813,controlled
CTL,0.2,1.8145889644591558e-6,280.0903725490946,282.50482674046935,282.5048315663475,2.4525604646565213,514.1252385527155,226665.55641177366,100.03059520018972,140031.46214828035,NaN,NaN,10000.0,10000.0,95828.55230686806,275219.12313672865,controlled
CTL,0.2,1.9050401384008434e-6,243.02866067248561,244.7586301702639,244.75862970545623,2.3905087768303486,512.237926701123,226942.9365098112,87.18540691090948,140402.52089030488,NaN,NaN,10000.0,10000.0,83218.29418935972,238640.0282298973,controlled
CTL,0.2,2.0000000000000003e-6,209.7070050003388,210.93643098659498,210.93642881410264,2.3262056120821146,510.5468166971398,227192.0584859161,75.59042229262423,140736.68006560628,NaN,NaN,10000.0,10000.0,71879.2387738089,205823.87466243684,controlled
CTL,0.5,3.000000000000001e-7,5991.588774122232,9.746109502143113e6,9.74611213452126e6,6.988831448437962,487331.1356422071,716.6844619916915,15.762164542333092,205.11613053135986,185.0,200.0,185.0,200.0,1.4977168853112519e9,7.686498062530199e9,tumor_dominant
CTL,0.5,3.14953993832204e-7,5710.243656944957,9.74580111510258e6,9.74580532874793e6,6.988817776715725,487315.825211048,716.7069312196352,15.762656872897983,205.1225727296922,190.0,205.0,190.0,205.0,1.4495712660540953e9,7.638157604663484e9,tumor_dominant
CTL,0.5,3.306533941028525e-7,5434.509281328472,9.745476079979636e6,9.745483219120968e6,6.988803422567832,487299.7510755285,716.7305227582132,15.763174653964661,205.12933601455754,195.0,210.0,195.0,210.0,1.3956036074486387e9,7.5839853750961275e9,tumor_dominant
CTL,0.5,3.471353568228903e-7,5164.752213344276,9.745132101037951e6,9.745145041708462e6,6.988788351881846,487282.87511324126,716.7552927857936,15.763718188510635,205.13643724127087,200.0,215.0,200.0,215.0,1.3347177273351762e9,7.522884690154848e9,tumor_dominant
CTL,0.5,3.644388901057883e-7,4901.3105024917995,9.744764553722853e6,9.744789994387794e6,6.988772528835121,487265.1572959435,716.7813003051226,15.764288587356901,205.14389347449372,210.0,220.0,210.0,220.0,1.26551164455554e9,7.45345301836514e9,tumor_dominant
CTL,0.5,3.8260494648864557e-7,4644.492181055703,9.744362015100883e6,9.744417234930532e6,6.988755915808549,487246.5555939878,716.8086072865885,15.764888330165233,205.15172158227824,215.0,230.0,215.0,230.0,1.1861601233948321e9,7.373864475788282e9,tumor_dominant
CTL,0.5,4.0167651985518443e-7,4394.574011330348,9.743890376652703e6,9.744025878990887e6,6.988738473295914,487227.0258759288,716.8372788188657,15.765517345590803,205.1599414270729,225.0,240.0,225.0,240.0,1.0942339025798788e9,7.281688883459393e9,tumor_dominant
CTL,0.5,4.2169874719003627e-7,4151.800681146473,9.743226737088535e6,9.743614997992227e6,6.988720159808584,487206.52180306386,716.8673832673626,15.766177891522144,205.16857200012888,235.0,250.0,235.0,250.0,9.86419495338884e8,7.173610857437074e9,tumor_dominant
CTL,0.5,4.427190154051293e-7,3916.3843038363184,9.74182416360006e6,9.743183616907157e6,6.988700931775355,487184.9947186423,716.8989924408708,15.766871287081294,205.17763409351616,250.0,265.0,250.0,265.0,8.580603975502341e8,7.044967421316788e9,tumor_dominant
CTL,0.5,4.6478707349102155e-7,3688.504231334985,9.73651596522093e6,9.742730711925179e6,6.9886807434371505,487162.3935314769,716.9321817668622,15.767599386798041,205.1871491706746,265.0,280.0,265.0,280.0,7.023876914538656e8,6.888955060438577e9,tumor_dominant
CTL,0.5,4.879551502585967e-7,3468.3072475887293,9.701254685068911e6,9.74225520800243e6,6.9886595467363195,487138.6645936645,716.9670304759023,15.768364148526276,205.19713977695525,285.0,300.0,285.0,300.0,5.092864970686144e8,6.69517857073485e9,tumor_dominant
CTL,0.5,5.122780779497939e-7,3255.908052742059,9.289882656319924e6,9.741755976287453e6,6.988637291200256,487113.75157211686,717.0036217956706,15.769166340370642,205.20763060451594,310.0,325.0,310.0,325.0,2.656728699189279e8,6.446789097193081e9,tumor_dominant
CTL,0.5,5.378134220099089e-7,3051.389992810802,3.0094813555798377e6,9.74123183141619e6,6.988613923819005,487087.59531358216,717.0420431551157,15.770009531870278,205.21864541685756,345.0,360.0,345.0,360.0,2.35289616722668e7,6.114231711827749e9,tumor_dominant
CTL,0.5,5.646216173286177e-7,2854.8061658668903,19951.583271898297,9.740681528670419e6,6.988589388916609,487060.1337028221,717.0823863992853,15.770894413149419,205.23021159080136,395.0,410.0,395.0,410.0,1.8297969807310198e6,5.639552374232091e9,tumor_dominant
CTL,0.5,5.927661112721535e-7,2666.1805798453734,7082.376709253864,9.740103760991286e6,6.988563628015757,487031.30151358974,717.1247480154321,15.771824114689998,205.24235599329413,470.0,485.0,470.0,485.0,1.3356852699423057e6,4.887941235375367e9,tumor_dominant
CTL,0.5,6.223135138451644e-7,2485.509712130615,4692.804632341789,9.73949715584174e6,6.988536579695485,487001.0302520396,717.1692293709995,15.772800443402783,205.25510801170273,620.0,635.0,620.0,635.0,1.1157609891141905e6,3.4347023513484445e9,tumor_dominant
CTL,0.5,6.533337553376234e-7,2312.7640234188852,3661.5714036887716,9.738860271909123e6,6.988508179441483,486969.24799217394,717.2159369641611,15.773824706385083,205.26849902042446,1145.0,1160.0,1145.0,1160.0,970301.6743380176,3.8756390572826727e6,tumor_dominant
CTL,0.5,6.859002518299215e-7,2147.889754428621,3050.9769711130843,3203.1232897288633,3.5057092187164325,660.1561103095082,207081.83374381484,849.8083180698742,116258.16099564199,NaN,NaN,10000.0,10000.0,859717.3732890416,2.8697029440028816e6,intermediate
CTL,0.5,7.200900789478258e-7,1990.8107120569416,2626.2950728239307,2665.1546666934223,3.4258853397301734,633.257696950125,210430.70208238554,741.8656877988662,120011.04860122965,NaN,NaN,10000.0,10000.0,769602.1130180972,2.4581719735427713e6,intermediate
CTL,0.5,7.559841542785492e-7,1841.4301468940218,2302.1190944833866,2315.264039971774,3.3647880647991775,615.7631673372604,212667.53132393872,665.415228392108,122584.72588322128,NaN,NaN,10000.0,10000.0,693130.6719040622,2.1623275819926113e6,intermediate
CTL,0.5,7.936674288796335e-7,1699.632623697721,2039.9304100903746,2044.9601376380872,3.3108971679037746,602.2479870967079,214428.39799733754,602.6949690970793,124649.84411373302,NaN,NaN,10000.0,10000.0,626536.9827249073,1.9247674732408535e6,intermediate
CTL,0.5,8.33229088333924e-7,1565.285874267401,1819.709020903445,1821.778024453959,3.26073378405573,591.0888937267451,215904.42506825773,548.3533096550208,126408.13542842504,NaN,NaN,10000.0,10000.0,567523.7652389916,1.7242382617388468e6,intermediate
CTL,0.5,8.747627638264501e-7,1438.2426273230874,1629.9359551297284,1630.8285538587809,3.2126745281774225,581.5414253657544,217183.50836124044,499.9307248902402,127952.34805006208,NaN,NaN,10000.0,10000.0,514586.01975652704,1.5501179430124655e6,intermediate
CTL,0.5,9.183667537427913e-7,1318.342332873762,1463.454341765024,1463.852384246213,3.1657938622755366,573.1926109648105,218314.49160959767,456.0654598399087,129333.94231173267,NaN,NaN,10000.0,10000.0,466683.4341274813,1.396211770465755e6,intermediate
CTL,0.5,9.641442563133607e-7,1205.4128276625781,1315.5415107865756,1315.7232801169098,3.1194945141071537,565.7861545651668,219327.72499486047,415.9168821879892,130584.80961919588,NaN,NaN,10000.0,10000.0,423065.96673502546,1.258542721455208e6,intermediate
CTL,0.5,1.0122036138542432e-6,1099.271848522107,1182.9258369940137,1183.0102977194465,3.073355479602512,559.1505093111012,220243.53198258643,378.9270568364117,131726.22719010277,NaN,NaN,10000.0,10000.0,383173.9754858815,1.134382271770987e6,intermediate
CTL,0.5,1.0626585691826105e-6,999.7284820080658,1063.2479291046668,1063.2877154007087,3.027059049312114,553.1643825300735,221076.28503028434,344.70560873346733,132773.17644887223,NaN,NaN,10000.0,10000.0,346577.6210494913,1.0217638724114362e6,intermediate
CTL,0.5,1.1156285348135952e-6,906.5843854629029,954.7473691032811,954.7662423762298,2.980351687192694,547.7383007503976,221836.58585738958,312.96785348566095,133736.656014556,NaN,NaN,10000.0,10000.0,312938.3238545171,919214.2600204659,controlled
CTL,0.5,1.1712388755757056e-6,819.6350094620141,856.0713747300506,856.0804349654024,2.9330215813425804,542.8040202564979,222532.5355698375,283.49867333507075,134625.0365440339,NaN,NaN,10000.0,10000.0,281983.2649428242,825594.0385593451,controlled
CTL,0.5,1.229621205313694e-6,738.6705272208991,766.1529232284249,766.1572549392959,2.8848843964812163,538.3078572519104,223170.50186351012,256.13025822010525,135444.87220556836,NaN,NaN,10000.0,10000.0,253487.94449847416,739997.6771731424,controlled
CTL,0.5,1.2909136983810517e-6,663.4767572283835,684.1302586768298,684.1323558542184,2.8357744778640512,534.2066104502827,223755.63330514013,230.7275173926556,136201.4573665229,NaN,NaN,10000.0,10000.0,227263.9099934695,661687.8945692071,controlled
CTL,0.5,1.3552614166593774e-6,593.8358954463242,609.2920705780543,609.293088713896,2.7855384518009103,530.4646537286885,224292.1897201261,207.17832357289947,136899.1762225585,NaN,NaN,10000.0,10000.0,203149.90908745409,590050.989130941,controlled
CTL,0.5,1.4228166528785383e-6,529.527147641066,541.0390956701244,541.0395955061821,2.734031012519471,527.0519798676675,224783.77854536477,185.38657911574754,137541.75828034643,NaN,NaN,10000.0,10000.0,181005.37842482576,524565.5022372351,controlled
CTL,0.5,1.4937392910502137e-6,470.3272607323528,478.8566220283683,478.8568587776285,2.6811117067213,523.9428408314112,225233.52302984643,165.2673511870139,138132.45986343877,NaN,NaN,10000.0,10000.0,160705.56906614875,464779.6683010753,controlled
CTL,0.5,1.568197184867829e-6,416.0109856430911,422.29439444919825,422.2945044820801,2.6266426301829626,521.1147231298459,225644.1838709481,146.74325603948228,138674.19538095727,NaN,NaN,10000.0,10000.0,142137.8462731894,410294.85752054857,controlled
CTL,0.5,1.646366554968472e-6,366.3514548428006,370.95168723362116,370.9517331360316,2.570486586675699,518.5475842070999,226018.24799801872,129.74183273497584,139169.63205682184,NaN,NaN,10000.0,10000.0,125198.85254334468,360753.20493906375,controlled
