b6,tumor0,nk0,T365,Tfinal,logTfinal,final_regime,regime_code
1.5e-6,266072.50597988087,316.22776601683796,9.721460689615345e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,398107.1705534969,316.22776601683796,9.721460689614272e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,595662.1435290109,316.22776601683796,9.721460689614529e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,891250.9381337459,316.22776601683796,9.721460689609837e6,9.721460689612135e6,6.987731569042204,tumor_dominant,2
1.5e-6,1.333521432163324e6,316.22776601683796,9.72146068960899e6,9.72146068961211e6,6.987731569042202,tumor_dominant,2
1.5e-6,1.9952623149688789e6,316.22776601683796,9.721460689609949e6,9.721460689612137e6,6.987731569042204,tumor_dominant,2
1.5e-6,2.985382618917957e6,316.22776601683796,9.721460689612053e6,9.721460689612143e6,6.987731569042204,tumor_dominant,2
1.5e-6,4.466835921509635e6,316.22776601683796,9.721460689608721e6,9.721460689612092e6,6.987731569042201,tumor_dominant,2
1.5e-6,6.683439175686149e6,316.22776601683796,9.721460689609846e6,9.72146068961206e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.0e7,316.22776601683796,9.721460689611088e6,9.721460689612053e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.0,398.1071705534973,473.7846521098326,473.7786402639329,2.676491172320942,controlled,0
1.5e-6,1.4962356560944334,398.1071705534973,473.7851659007368,473.7786393074829,2.676491171446048,controlled,0
1.5e-6,2.2387211385683394,398.1071705534973,473.7857900688702,473.77863917885816,2.676491171328391,controlled,0
1.5e-6,3.3496543915782766,398.1071705534973,473.78656922760547,473.77863975798454,2.6764911718581357,controlled,0
1.5e-6,5.011872336272722,398.1071705534973,473.78756359196143,473.77864051858575,2.6764911725538805,controlled,0
1.5e-6,7.498942093324558,398.1071705534973,473.78888072123664,473.77864018979915,2.6764911722531295,controlled,0
1.5e-6,11.220184543019636,398.1071705534973,473.79070332059206,473.77864274956767,2.6764911745946276,controlled,0
1.5e-6,16.788040181225607,398.1071705534973,473.7933888289574,473.7786417909886,2.6764911737177863,controlled,0
1.5e-6,25.118864315095795,398.1071705534973,473.79773175721,473.7786443079026,2.6764911760200842,controlled,0
1.5e-6,37.583740428844415,398.1071705534973,473.8059034187468,473.77864911262054,2.676491180415106,controlled,0
1.5e-6,56.23413251903491,398.1071705534973,473.82668723283894,473.778645312779,2.676491176939275,controlled,0
1.5e-6,84.13951416451951,398.1071705534973,473.97380656298526,473.7786697383891,2.6764911992821236,controlled,0
1.5e-6,125.89254117941675,398.1071705534973,9.721460688774696e6,9.721460689612152e6,6.987731569042204,tumor_dominant,2
1.5e-6,188.36490894898,398.1071705534973,9.72146068953375e6,9.721460689612117e6,6.987731569042203,tumor_dominant,2
1.5e-6,281.8382931264455,398.1071705534973,9.721460689589297e6,9.721460689612163e6,6.987731569042205,tumor_dominant,2
1.5e-6,421.6965034285823,398.1071705534973,9.721460689599467e6,9.721460689612081e6,6.987731569042201,tumor_dominant,2
1.5e-6,630.957344480193,398.1071705534973,9.721460689605229e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,944.0608762859235,398.1071705534973,9.721460689612553e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,1412.537544622754,398.1071705534973,9.721460689612322e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,2113.489039836648,398.1071705534973,9.721460689607676e6,9.721460689612076e6,6.987731569042201,tumor_dominant,2
1.5e-6,3162.2776601683795,398.1071705534973,9.721460689613974e6,9.721460689612074e6,6.987731569042201,tumor_dominant,2
1.5e-6,4731.512589614803,398.1071705534973,9.721460689612348e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,7079.457843841381,398.1071705534973,9.721460689608501e6,9.721460689612072e6,6.9877315690422,tumor_dominant,2
1.5e-6,10592.537251772897,398.1071705534973,9.721460689612934e6,9.72146068961211e6,6.987731569042202,tumor_dominant,2
1.5e-6,15848.93192461114,398.1071705534973,9.721460689614408e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,23713.737056616552,398.1071705534973,9.721460689609226e6,9.72146068961212e6,6.987731569042203,tumor_dominant,2
1.5e-6,35481.33892335753,398.1071705534973,9.721460689609585e6,9.72146068961206e6,6.9877315690422,tumor_dominant,2
1.5e-6,53088.444423098794,398.1071705534973,9.72146068960889e6,9.721460689612107e6,6.987731569042202,tumor_dominant,2
1.5e-6,79432.82347242821,398.1071705534973,9.721460689610867e6,9.721460689612163e6,6.987731569042205,tumor_dominant,2
1.5e-6,118850.22274370189,398.1071705534973,9.721460689612113e6,9.72146068961214e6,6.987731569042204,tumor_dominant,2
1.5e-6,177827.94100389228,398.1071705534973,9.721460689615443e6,9.721460689612051e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,398.1071705534973,9.721460689615218e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,398107.1705534969,398.1071705534973,9.721460689612357e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,595662.1435290109,398.1071705534973,9.721460689612405e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,891250.9381337459,398.1071705534973,9.721460689612756e6,9.721460689612119e6,6.987731569042203,tumor_dominant,2
1.5e-6,1.333521432163324e6,398.1071705534973,9.72146068961079e6,9.72146068961216e6,6.987731569042205,tumor_dominant,2
1.5e-6,1.9952623149688789e6,398.1071705534973,9.72146068961219e6,9.721460689612137e6,6.987731569042204,tumor_dominant,2
1.5e-6,2.985382618917957e6,398.1071705534973,9.72146068961499e6,9.721460689612066e6,6.9877315690422,tumor_dominant,2
1.5e-6,4.466835921509635e6,398.1071705534973,9.721460689610405e6,9.72146068961215e6,6.987731569042204,tumor_dominant,2
1.5e-6,6.683439175686149e6,398.1071705534973,9.721460689609038e6,9.72146068961211e6,6.987731569042202,tumor_dominant,2
1.5e-6,1.0e7,398.1071705534973,9.721460689608697e6,9.72146068961208e6,6.987731569042201,tumor_dominant,2
1.5e-6,1.0,501.18723362727246,473.78463816283977,473.7786405425762,2.6764911725758256,controlled,0
1.5e-6,1.4962356560944334,501.18723362727246,473.78514993368805,473.77863975919587,2.6764911718592437,controlled,0
1.5e-6,2.2387211385683394,501.18723362727246,473.7857715787351,473.77863875749443,2.6764911709429566,controlled,0
1.5e-6,3.3496543915782766,501.18723362727246,473.78654630696957,473.77864011878637,2.6764911721881717,controlled,0
1.5e-6,5.011872336272722,501.18723362727246,473.78753518667924,473.778640882086,2.676491172886385,controlled,0
1.5e-6,7.498942093324558,501.18723362727246,473.7888440794201,473.7786402721869,2.676491172328492,controlled,0
1.5e-6,11.220184543019636,501.18723362727246,473.7906544447173,473.77864290773664,2.6764911747393096,controlled,0
1.5e-6,16.788040181225607,501.18723362727246,473.7933172552696,473.77864200340287,2.676491173912088,controlled,0
1.5e-6,25.118864315095795,501.18723362727246,473.7976157839855,473.7786470338571,2.6764911785135976,controlled,0
1.5e-6,37.583740428844415,501.18723362727246,473.8056740625975,473.7786443883728,2.6764911760936925,controlled,0
1.5e-6,56.23413251903491,501.18723362727246,473.82601464521053,473.7786541347322,2.676491185008984,controlled,0
1.5e-6,84.13951416451951,501.18723362727246,473.96409563401744,473.7786693104957,2.6764911988907167,controlled,0
1.5e-6,125.89254117941675,501.18723362727246,9.721460688715372e6,9.721460689612081e6,6.987731569042201,tumor_dominant,2
1.5e-6,188.36490894898,501.18723362727246,9.7214606895375e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,281.8382931264455,501.18723362727246,9.721460689591195e6,9.721460689612115e6,6.987731569042203,tumor_dominant,2
1.5e-6,421.6965034285823,501.18723362727246,9.721460689606363e6,9.721460689612057e6,6.9877315690422,tumor_dominant,2
1.5e-6,630.957344480193,501.18723362727246,9.72146068960418e6,9.721460689612072e6,6.9877315690422,tumor_dominant,2
1.5e-6,944.0608762859235,501.18723362727246,9.721460689612828e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,1412.537544622754,501.18723362727246,9.72146068961237e6,9.72146068961209e6,6.987731569042201,tumor_dominant,2
1.5e-6,2113.489039836648,501.18723362727246,9.721460689614221e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,3162.2776601683795,501.18723362727246,9.721460689608237e6,9.72146068961207e6,6.9877315690422,tumor_dominant,2
1.5e-6,4731.512589614803,501.18723362727246,9.721460689609252e6,9.721460689612132e6,6.987731569042203,tumor_dominant,2
1.5e-6,7079.457843841381,501.18723362727246,9.721460689613469e6,9.721460689612092e6,6.987731569042201,tumor_dominant,2
1.5e-6,10592.537251772897,501.18723362727246,9.721460689612193e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,15848.93192461114,501.18723362727246,9.721460689608444e6,9.721460689612089e6,6.987731569042201,tumor_dominant,2
1.5e-6,23713.737056616552,501.18723362727246,9.721460689612845e6,9.721460689612115e6,6.987731569042203,tumor_dominant,2
1.5e-6,35481.33892335753,501.18723362727246,9.72146068960878e6,9.721460689612104e6,6.987731569042202,tumor_dominant,2
1.5e-6,53088.444423098794,501.18723362727246,9.72146068961175e6,9.721460689612154e6,6.987731569042205,tumor_dominant,2
1.5e-6,79432.82347242821,501.18723362727246,9.721460689614737e6,9.72146068961207e6,6.9877315690422,tumor_dominant,2
1.5e-6,118850.22274370189,501.18723362727246,9.721460689614847e6,9.721460689612068e6,6.9877315690422,tumor_dominant,2
1.5e-6,177827.94100389228,501.18723362727246,9.721460689613992e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,501.18723362727246,9.721460689613406e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,398107.1705534969,501.18723362727246,9.721460689610383e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,595662.1435290109,501.18723362727246,9.721460689609803e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,891250.9381337459,501.18723362727246,9.721460689615237e6,9.72146068961206e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.333521432163324e6,501.18723362727246,9.72146068961319e6,9.721460689612105e6,6.987731569042202,tumor_dominant,2
1.5e-6,1.9952623149688789e6,501.18723362727246,9.721460689614335e6,9.72146068961208e6,6.987731569042201,tumor_dominant,2
1.5e-6,2.985382618917957e6,501.18723362727246,9.721460689613631e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,4.466835921509635e6,501.18723362727246,9.721460689615397e6,9.721460689612057e6,6.9877315690422,tumor_dominant,2
1.5e-6,6.683439175686149e6,501.18723362727246,9.721460689611021e6,9.721460689612165e6,6.987731569042205,tumor_dominant,2
1.5e-6,1.0e7,501.18723362727246,9.721460689609945e6,9.721460689612135e6,6.987731569042204,tumor_dominant,2
1.5e-6,1.0,630.957344480193,473.7846207325992,473.77864015487296,2.6764911722211813,controlled,0
1.5e-6,1.4962356560944334,630.957344480193,473.7851297979668,473.7786400782929,2.676491172151131,controlled,0
1.5e-6,2.2387211385683394,630.957344480193,473.78574844385355,473.77863667458774,2.6764911690376585,controlled,0
1.5e-6,3.3496543915782766,630.957344480193,473.78651759617605,473.77864048524907,2.6764911725233866,controlled,0
1.5e-6,5.011872336272722,630.957344480193,473.7874998043618,473.7786414091986,2.6764911733685515,controlled,0
1.5e-6,7.498942093324558,630.957344480193,473.7887983385068,473.77864063867213,2.6764911726637273,controlled,0
1.5e-6,11.220184543019636,630.957344480193,473.7905931911038,473.77864156774257,2.6764911735135763,controlled,0
1.5e-6,16.788040181225607,630.957344480193,473.7932282611989,473.7786432404215,2.6764911750436267,controlled,0
1.5e-6,25.118864315095795,630.957344480193,473.7974710665023,473.7786446621715,2.6764911763441446,controlled,0
1.5e-6,37.583740428844415,630.957344480193,473.80539053346445,473.77864163295965,2.676491173573232,controlled,0
1.5e-6,56.23413251903491,630.957344480193,473.8251920086703,473.778646818877,2.6764911783169487,controlled,0
1.5e-6,84.13951416451951,630.957344480193,473.95312147274024,473.77865427808973,2.676491185140118,controlled,0
1.5e-6,125.89254117941675,630.957344480193,9.721460688635316e6,9.721460689612105e6,6.987731569042202,tumor_dominant,2
1.5e-6,188.36490894898,630.957344480193,9.721460689529058e6,9.721460689612105e6,6.987731569042202,tumor_dominant,2
1.5e-6,281.8382931264455,630.957344480193,9.721460689586168e6,9.721460689612087e6,6.987731569042201,tumor_dominant,2
1.5e-6,421.6965034285823,630.957344480193,9.72146068960509e6,9.721460689612083e6,6.987731569042201,tumor_dominant,2
1.5e-6,630.957344480193,630.957344480193,9.721460689607883e6,9.721460689612128e6,6.987731569042203,tumor_dominant,2
1.5e-6,944.0608762859235,630.957344480193,9.72146068961156e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,1412.537544622754,630.957344480193,9.721460689610938e6,9.721460689612126e6,6.987731569042203,tumor_dominant,2
1.5e-6,2113.489039836648,630.957344480193,9.721460689611863e6,9.721460689612119e6,6.987731569042203,tumor_dominant,2
1.5e-6,3162.2776601683795,630.957344480193,9.721460689614223e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,4731.512589614803,630.957344480193,9.721460689611541e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,7079.457843841381,630.957344480193,9.721460689609366e6,9.72146068961206e6,6.9877315690422,tumor_dominant,2
1.5e-6,10592.537251772897,630.957344480193,9.721460689609911e6,9.721460689612143e6,6.987731569042204,tumor_dominant,2
1.5e-6,15848.93192461114,630.957344480193,9.721460689613454e6,9.721460689612096e6,6.987731569042202,tumor_dominant,2
1.5e-6,23713.737056616552,630.957344480193,9.72146068961455e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,35481.33892335753,630.957344480193,9.721460689612903e6,9.721460689612115e6,6.987731569042203,tumor_dominant,2
1.5e-6,53088.444423098794,630.957344480193,9.72146068961545e6,9.721460689612051e6,6.987731569042199,tumor_dominant,2
1.5e-6,79432.82347242821,630.957344480193,9.721460689613309e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,118850.22274370189,630.957344480193,9.721460689614974e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,177827.94100389228,630.957344480193,9.721460689611252e6,9.72146068961205e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,630.957344480193,9.721460689609533e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,398107.1705534969,630.957344480193,9.721460689608676e6,9.72146068961208e6,6.987731569042201,tumor_dominant,2
1.5e-6,595662.1435290109,630.957344480193,9.72146068960868e6,9.721460689612081e6,6.987731569042201,tumor_dominant,2
1.5e-6,891250.9381337459,630.957344480193,9.721460689613605e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.333521432163324e6,630.957344480193,9.721460689615423e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.9952623149688789e6,630.957344480193,9.721460689614946e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,2.985382618917957e6,630.957344480193,9.721460689613312e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,4.466835921509635e6,630.957344480193,9.721460689614901e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,6.683439175686149e6,630.957344480193,9.721460689614303e6,9.72146068961208e6,6.987731569042201,tumor_dominant,2
1.5e-6,1.0e7,630.957344480193,9.721460689611664e6,9.721460689612165e6,6.987731569042205,tumor_dominant,2
1.5e-6,1.0,794.3282347242813,473.7845990379702,473.77863966579196,2.676491171773804,controlled,0
1.5e-6,1.4962356560944334,794.3282347242813,473.78510453705934,473.778640459997,2.676491172500288,controlled,0
1.5e-6,2.2387211385683394,794.3282347242813,473.78571940837384,473.7786382449386,2.6764911704741063,controlled,0
1.5e-6,3.3496543915782766,794.3282347242813,473.78648178509707,473.7786408696702,2.676491172875028,controlled,0
1.5e-6,5.011872336272722,794.3282347242813,473.78745585042026,473.778642020231,2.6764911739274813,controlled,0
1.5e-6,7.498942093324558,794.3282347242813,473.78874145700513,473.77864116281785,2.6764911731431793,controlled,0
1.5e-6,11.220184543019636,794.3282347242813,473.7905164814958,473.77864092999533,2.676491172930209,controlled,0
1.5e-6,16.788040181225607,794.3282347242813,473.79311764886734,473.77864325171436,2.6764911750539566,controlled,0
1.5e-6,25.118864315095795,794.3282347242813,473.7972908397482,473.7786407226998,2.67649117274059,controlled,0
1.5e-6,37.583740428844415,794.3282347242813,473.80504296235597,473.77864305069124,2.6764911748700744,controlled,0
1.5e-6,56.23413251903491,794.3282347242813,473.8241965807461,473.77864486062174,2.676491176525673,controlled,0
1.5e-6,84.13951416451951,794.3282347242813,473.9409732985545,473.77869027538225,2.676491218067935,controlled,0
1.5e-6,125.89254117941675,794.3282347242813,9.721460688519876e6,9.721460689612133e6,6.987731569042204,tumor_dominant,2
1.5e-6,188.36490894898,794.3282347242813,9.721460689527363e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,281.8382931264455,794.3282347242813,9.721460689591926e6,9.721460689612074e6,6.987731569042201,tumor_dominant,2
1.5e-6,421.6965034285823,794.3282347242813,9.721460689600786e6,9.721460689612057e6,6.9877315690422,tumor_dominant,2
1.5e-6,630.957344480193,794.3282347242813,9.72146068960391e6,9.721460689612102e6,6.987731569042202,tumor_dominant,2
1.5e-6,944.0608762859235,794.3282347242813,9.721460689605959e6,9.7214606896121e6,6.987731569042202,tumor_dominant,2
1.5e-6,1412.537544622754,794.3282347242813,9.72146068961389e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,2113.489039836648,794.3282347242813,9.721460689611455e6,9.72146068961213e6,6.987731569042203,tumor_dominant,2
1.5e-6,3162.2776601683795,794.3282347242813,9.721460689614108e6,9.721460689612072e6,6.9877315690422,tumor_dominant,2
1.5e-6,4731.512589614803,794.3282347242813,9.72146068961486e6,9.72146068961206e6,6.9877315690422,tumor_dominant,2
1.5e-6,7079.457843841381,794.3282347242813,9.721460689614698e6,9.721460689612066e6,6.9877315690422,tumor_dominant,2
1.5e-6,10592.537251772897,794.3282347242813,9.72146068961144e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
